Year,Measure,Sex,OrgCode,Admissions,Stand_Admissions_Rate,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000210,50,39,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000211,15,33,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000212,60,24,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000213,60,24,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000214,25,25,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000215,10,7,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000217,20,8,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000218,10,8,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000219,10,11,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000220,220,41,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000221,80,32,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000222,65,14,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000223,25,10,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000224,35,16,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000225,25,8,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000226,,2,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000227,10,13,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E38000228,10,7,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E39000018,1260,29,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E39000026,135,11,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E39000029,285,11,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E39000030,340,15,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E39000031,220,10,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E39000032,420,24,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E39000033,660,33,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E39000037,145,11,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E39000039,530,37,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E39000040,65,8,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E39000041,475,23,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E39000042,600,27,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E39000043,165,13,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E39000044,245,17,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E40000001,1155,15,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E40000002,1640,20,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E40000003,1260,29,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E40000005,1075,25,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E40000006,410,15,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000005,90,8,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000006,40,6,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000007,145,11,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000008,135,11,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000009,135,19,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000010,185,34,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000011,125,51,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000012,70,14,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000013,30,8,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000014,45,10,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000015,35,7,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000016,225,35,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000017,220,41,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000018,105,24,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000019,105,28,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000020,60,16,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000021,50,12,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000022,60,13,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000023,30,6,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000024,120,27,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000025,120,16,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000026,50,8,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000027,300,29,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000028,170,24,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000029,180,20,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000030,455,50,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000031,155,19,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000032,240,27,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000033,230,25,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000034,70,19,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000035,135,32,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000036,60,21,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000037,90,16,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000038,55,20,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000039,65,14,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000040,70,16,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000041,45,12,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000042,270,31,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000043,25,8,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000044,140,16,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000048,65,8,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E54000049,550,36,
2018/19,FCE_Primary_Obesity_Bariatric,Female,E92000001,5545,20.2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000001,,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000002,,7,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000004,,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000005,15,10,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000006,,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000007,10,6,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000008,,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000009,,6,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000010,10,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000011,10,10,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000014,,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000015,,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000016,,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000018,,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000019,,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000020,10,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000021,,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000023,15,11,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000024,,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000025,,1,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000026,15,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000027,,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000028,,10,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000029,,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000030,,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000031,,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000034,,6,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000035,10,9,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000037,,6,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000038,10,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000039,,11,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000040,10,6,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000042,10,18,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000043,15,10,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000044,15,9,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000045,10,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000046,10,7,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000047,30,23,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000048,20,14,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000049,15,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000050,,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000051,,1,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000052,,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000053,,6,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000054,,6,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000055,10,13,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000056,0,0,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000057,,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000058,,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000059,10,10,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000062,10,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000063,,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000064,,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000066,,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000068,,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000069,,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000070,10,9,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000071,,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000072,,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000073,,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000074,,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000075,10,6,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000076,10,12,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000077,10,9,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000078,,1,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000079,15,6,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000080,,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000081,,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000082,15,9,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000083,,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000084,15,11,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000085,,1,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000086,,0,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000087,,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000088,10,9,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000089,15,6,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000090,,6,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000091,,7,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000092,15,9,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000097,0,0,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000098,20,16,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000099,,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000100,,6,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000101,15,6,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000102,10,10,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000103,,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000104,25,18,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000105,10,7,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000106,,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000107,,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000108,15,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000109,0,0,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000113,,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000115,,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000116,15,13,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000117,,1,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000118,,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000119,10,10,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000120,10,7,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000121,,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000122,,8,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000124,,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000126,10,11,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000127,,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000128,25,13,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000129,15,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000130,10,7,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000132,,6,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000133,,1,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000134,0,0,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000135,,1,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000136,,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000137,20,23,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000138,,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000139,10,9,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000140,,6,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000141,,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000142,0,0,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000143,,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000144,20,8,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000145,,9,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000146,,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000147,10,6,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000150,15,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000151,,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000152,,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000153,,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000154,15,16,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000156,,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000157,,1,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000161,,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000162,15,10,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000163,15,22,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000164,,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000165,,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000166,10,7,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000167,10,8,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000168,,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000169,,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000170,,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000171,20,14,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000172,,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000173,,7,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000174,,1,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000175,20,16,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000176,20,14,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000177,,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000178,,8,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000179,10,8,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000180,15,24,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000181,,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000182,,1,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000183,15,19,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000184,,7,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000185,,6,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000186,0,0,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000187,,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000188,0,0,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000189,0,0,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000190,,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000191,15,10,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000192,,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000193,,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000194,,1,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000195,,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000196,,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000197,,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000198,15,7,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000199,15,6,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000200,0,0,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000201,,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000202,10,7,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000203,,1,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000204,,1,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000205,,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000206,,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000208,,1,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000210,15,12,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000211,,8,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000212,15,7,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000213,25,11,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000214,10,8,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000215,,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000217,,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000218,,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000219,,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000220,55,12,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000221,15,7,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000222,15,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000223,10,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000224,10,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000225,15,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000226,,1,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000227,,1,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E38000228,,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E39000018,300,7,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E39000026,35,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E39000029,95,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E39000030,95,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E39000031,55,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E39000032,105,6,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E39000033,160,8,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E39000037,35,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E39000039,140,10,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E39000040,20,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E39000041,135,7,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E39000042,190,9,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E39000043,40,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E39000044,60,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E40000001,325,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E40000002,415,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E40000003,300,7,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E40000005,325,8,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E40000006,100,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000005,40,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000006,25,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000007,35,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000008,35,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000009,30,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000010,55,10,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000011,25,11,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000012,15,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000013,15,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000014,10,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000015,,1,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000016,60,9,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000017,55,12,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000018,20,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000019,25,6,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000020,20,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000021,15,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000022,10,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000023,,1,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000024,25,6,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000025,35,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000026,20,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000027,85,9,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000028,40,6,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000029,40,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000030,90,11,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000031,40,6,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000032,80,9,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000033,75,8,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000034,20,5,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000035,40,9,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000036,15,6,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000037,20,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000038,15,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000039,15,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000040,15,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000041,10,3,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000042,85,10,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000043,10,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000044,35,4,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000048,20,2,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E54000049,140,10,
2018/19,FCE_Primary_Obesity_Bariatric,Male,E92000001,1466,5.5,
