Date,Region,General Ledger Account,Transcation Type,Customer Number,Item Category,Budget
20/05/2018,EUR,10100,STD,420000,Axle,"2,990.00"
20/05/2018,EUR,10100,STD,420000,Drivetrain,231.57
20/05/2018,EUR,10100,STD,420000,Tire,"8,867.20"
20/05/2018,EUR,10100,STD,431215,Axle,193.76
20/05/2018,EUR,10100,STD,431335,Tire,334.56
20/05/2018,MEA,10100,STD,110015,Bearing,"1,210.02"
20/05/2018,MEA,10100,STD,110016,Bearing,78.39
20/05/2018,SAM,10100,STD,4050,Tire,469.2
20/05/2018,SAM,10100,STD,8000,Axle,"9,529.45"
20/05/2018,SAM,10100,STD,8000,Chains,"3,098.36"
20/05/2018,SAM,10100,STD,8000,Saddle,96.76
20/05/2018,SAM,10100,STD,8000,Tire,"2,909.33"
20/05/2018,SAM,10100,STD,11400,Axle,"17,997.12"
20/05/2018,SAM,10100,STD,14020,Axle,"5,437.25"
20/05/2018,SAM,10100,STD,14020,Chains,"1,666.56"
20/05/2018,SAM,10100,STD,14020,Pedal,"1,386.88"
20/05/2018,SAM,10100,STD,14020,Tire,"6,782.72"
20/05/2018,SAM,10100,STD,17140,Tire,"2,313.36"
20/05/2018,USA,10100,STD,112020,Tire,"3,730.23"
21/05/2018,AUZ,10100,CRD,885220,Tire,-680.85
21/05/2018,AUZ,10100,STD,110100,Other,60.69
21/05/2018,AUZ,10100,STD,110101,Other,10.2
21/05/2018,AUZ,10100,STD,110102,Other,19.2
21/05/2018,AUZ,10100,STD,110104,Axle,"1,573.44"
21/05/2018,AUZ,10100,STD,110104,Other,441.32
21/05/2018,AUZ,10100,STD,230220,Other,8.6
21/05/2018,AUZ,10100,STD,230220,Pedal,"4,408.65"
21/05/2018,AUZ,10100,STD,230220,Tire,609.7
21/05/2018,AUZ,10100,STD,232610,Axle,"51,802.74"
21/05/2018,AUZ,10100,STD,232610,Pedal,"11,031.30"
21/05/2018,AUZ,10100,STD,232770,Tire,"317,574.93"
21/05/2018,EUR,10100,RTN,420000,Axle,-118.37
21/05/2018,EUR,10100,RTN,420000,Tire,-174.44
21/05/2018,EUR,10100,STD,120100,Other,168.54
21/05/2018,EUR,10100,STD,200115,Chains,18.27
21/05/2018,EUR,10100,STD,200115,Tire,178.56
21/05/2018,EUR,10100,STD,400900,Tire,"1,728.24"
21/05/2018,EUR,10100,STD,400955,Axle,"11,632.56"
21/05/2018,EUR,10100,STD,400955,Chains,83.2
21/05/2018,EUR,10100,STD,400955,Drivetrain,"1,067.64"
21/05/2018,EUR,10100,STD,400955,Tire,"7,132.86"
21/05/2018,EUR,10100,STD,420000,Axle,"1,915.74"
21/05/2018,EUR,10100,STD,420000,Chains,65.6
21/05/2018,EUR,10100,STD,420000,Tire,"7,683.60"
21/05/2018,EUR,10100,STD,431605,Axle,147.74
21/05/2018,EUR,10100,STD,433060,Axle,558.36
21/05/2018,EUR,10100,STD,433270,Chains,70.15
21/05/2018,EUR,10100,STD,499900,Tire,382.72
21/05/2018,EUR,10100,STD,499910,Tire,292.98
21/05/2018,MEA,10100,STD,110015,Bearing,897.08
21/05/2018,SAM,10100,CRD,4050,Axle,"-56,707.24"
21/05/2018,SAM,10100,CRD,4050,Chains,"-3,316.60"
21/05/2018,SAM,10100,CRD,4050,Drivetrain,"-886,534.00"
21/05/2018,SAM,10100,CRD,4050,Pedal,"-8,074.44"
21/05/2018,SAM,10100,CRD,4050,Tire,"-319,171.62"
21/05/2018,SAM,10100,STD,2095,Tire,"14,688.00"
21/05/2018,SAM,10100,STD,4050,Drivetrain,"3,394.80"
21/05/2018,SAM,10100,STD,8000,Axle,"26,229.20"
21/05/2018,SAM,10100,STD,8000,Chains,"2,325.30"
21/05/2018,SAM,10100,STD,8000,Drivetrain,"27,260.28"
21/05/2018,SAM,10100,STD,8000,Pedal,"1,363.50"
21/05/2018,SAM,10100,STD,8000,Saddle,256.68
21/05/2018,SAM,10100,STD,8000,Tire,"46,853.10"
21/05/2018,SAM,10100,STD,17145,Tire,651.2
21/05/2018,USA,10100,STD,110300,Tire,"35,079.95"
22/05/2018,AUZ,10100,STD,110100,Other,7.36
22/05/2018,AUZ,10100,STD,110101,Other,18.8
22/05/2018,AUZ,10100,STD,110104,Axle,"3,086.16"
22/05/2018,AUZ,10100,STD,110104,Other,58.31
22/05/2018,AUZ,10100,STD,230220,Other,73.44
22/05/2018,AUZ,10100,STD,230220,Pedal,"2,386.65"
22/05/2018,AUZ,10100,STD,230730,Tire,"9,331.56"
22/05/2018,AUZ,10100,STD,232530,Drivetrain,338.52
22/05/2018,AUZ,10100,STD,232780,Pedal,"16,126.20"
22/05/2018,AUZ,10100,STD,232780,Tire,"52,139.36"
22/05/2018,EUR,10100,RTN,200310,Tire,"-10,691.52"
22/05/2018,EUR,10100,RTN,420000,Axle,-86.1
22/05/2018,EUR,10100,RTN,420000,Tire,-87.4
22/05/2018,EUR,10100,STD,110060,Tire,"100,959.60"
22/05/2018,EUR,10100,STD,120100,Other,704.94
22/05/2018,EUR,10100,STD,200115,Drivetrain,111.55
22/05/2018,EUR,10100,STD,400900,Axle,"21,709.20"
22/05/2018,EUR,10100,STD,400900,Drivetrain,903.15
22/05/2018,EUR,10100,STD,400900,Tire,"7,761.18"
22/05/2018,EUR,10100,STD,400955,Axle,"8,365.11"
22/05/2018,EUR,10100,STD,400955,Chains,63.6
22/05/2018,EUR,10100,STD,400955,Drivetrain,"1,196.91"
22/05/2018,EUR,10100,STD,400955,Tire,"18,605.80"
22/05/2018,EUR,10100,STD,420000,Axle,"2,007.18"
22/05/2018,EUR,10100,STD,420000,Drivetrain,191.58
22/05/2018,EUR,10100,STD,420000,Tire,"6,846.84"
22/05/2018,EUR,10100,STD,431090,Axle,220.41
22/05/2018,EUR,10100,STD,431205,Tire,135.29
22/05/2018,EUR,10100,STD,433020,Axle,953.7
22/05/2018,EUR,10100,STD,433210,Axle,425.25
22/05/2018,EUR,10100,STD,433210,Tire,"1,266.72"
22/05/2018,EUR,10100,STD,433370,Axle,240.7
22/05/2018,EUR,10100,STD,499910,Tire,356
22/05/2018,MEA,10100,STD,999998,Drivetrain,"10,201.40"
22/05/2018,SAM,10100,RTN,14023,Axle,"-2,397.68"
22/05/2018,SAM,10100,STD,1057,Axle,817.82
22/05/2018,SAM,10100,STD,1077,Axle,"14,263.68"
22/05/2018,SAM,10100,STD,1077,Chains,344.04
22/05/2018,SAM,10100,STD,1077,Drivetrain,362.95
22/05/2018,SAM,10100,STD,1077,Pedal,82.81
22/05/2018,SAM,10100,STD,1077,Tire,"30,216.10"
22/05/2018,SAM,10100,STD,3049,Drivetrain,640.53
22/05/2018,SAM,10100,STD,8000,Axle,"1,311.20"
22/05/2018,SAM,10100,STD,8000,Tire,"2,140.32"
22/05/2018,USA,10100,STD,110091,Tire,"6,356.87"
23/05/2018,AUZ,10100,STD,110100,Axle,"4,023.63"
23/05/2018,AUZ,10100,STD,110104,Other,54.28
23/05/2018,AUZ,10100,STD,110215,Other,"61,372.22"
23/05/2018,AUZ,10100,STD,230220,Axle,"30,080.16"
23/05/2018,AUZ,10100,STD,230220,Other,19.11
23/05/2018,AUZ,10100,STD,230220,Pedal,"9,588.05"
23/05/2018,EUR,10100,STD,200310,Tire,"22,205.82"
23/05/2018,EUR,10100,STD,400900,Axle,"23,611.50"
23/05/2018,EUR,10100,STD,400900,Drivetrain,"1,448.94"
23/05/2018,EUR,10100,STD,400900,Tire,"3,716.20"
23/05/2018,EUR,10100,STD,400955,Axle,"11,920.87"
23/05/2018,EUR,10100,STD,400955,Chains,154.8
23/05/2018,EUR,10100,STD,400955,Drivetrain,197.16
23/05/2018,EUR,10100,STD,400955,Tire,"32,191.32"
23/05/2018,EUR,10100,STD,420000,Axle,"2,196.00"
23/05/2018,EUR,10100,STD,420000,Tire,"7,481.14"
23/05/2018,EUR,10100,STD,431210,Tire,457.6
23/05/2018,EUR,10100,STD,431678,Axle,250.56
23/05/2018,EUR,10100,STD,433350,Axle,286.16
23/05/2018,SAM,10100,STD,3049,Tire,"10,003.22"
23/05/2018,SAM,10100,STD,8000,Axle,"1,718.26"
23/05/2018,SAM,10100,STD,8000,Chains,59.5
23/05/2018,SAM,10100,STD,8000,Tire,619.3
23/05/2018,USA,10100,STD,110091,Tire,"35,965.80"
24/05/2018,AUZ,10100,STD,110100,Axle,"1,934.01"
24/05/2018,AUZ,10100,STD,110100,Other,33
24/05/2018,AUZ,10100,STD,110101,Other,173.68
24/05/2018,AUZ,10100,STD,110104,Other,41.4
24/05/2018,AUZ,10100,STD,230220,Other,54.57
24/05/2018,AUZ,10100,STD,230220,Pedal,"3,712.24"
24/05/2018,AUZ,10100,STD,230220,Tire,737
24/05/2018,AUZ,10100,STD,232395,Axle,"192,667.20"
24/05/2018,EUR,10100,STD,110250,Tire,"1,607.24"
24/05/2018,EUR,10100,STD,200025,Axle,550.97
24/05/2018,EUR,10100,STD,200115,Tire,78.72
24/05/2018,EUR,10100,STD,400900,Axle,"40,699.26"
24/05/2018,EUR,10100,STD,400900,Drivetrain,"1,084.38"
24/05/2018,EUR,10100,STD,400900,Tire,"15,122.10"
24/05/2018,EUR,10100,STD,400955,Axle,"13,956.15"
24/05/2018,EUR,10100,STD,400955,Chains,66
24/05/2018,EUR,10100,STD,400955,Drivetrain,420.36
24/05/2018,EUR,10100,STD,400955,Tire,"22,563.45"
24/05/2018,EUR,10100,STD,420000,Axle,"4,993.79"
24/05/2018,EUR,10100,STD,420000,Tire,"11,309.40"
24/05/2018,EUR,10100,STD,431325,Axle,202.41
24/05/2018,EUR,10100,STD,431385,Axle,247.35
24/05/2018,EUR,10100,STD,431560,Axle,119.6
24/05/2018,EUR,10100,STD,499910,Drivetrain,272.6
24/05/2018,EUR,10100,STD,499910,Tire,156.04
24/05/2018,MEA,10100,STD,110016,Bearing,25.2
24/05/2018,SAM,10100,RTN,14020,Axle,-133
24/05/2018,SAM,10100,STD,3049,Tire,"2,252.88"
24/05/2018,SAM,10100,STD,14020,Axle,"4,354.53"
24/05/2018,SAM,10100,STD,14020,Chains,140.14
24/05/2018,SAM,10100,STD,14020,Drivetrain,"44,088.08"
24/05/2018,SAM,10100,STD,14020,Tire,"41,276.56"
24/05/2018,SAM,10100,STD,14050,Tire,665.73
24/05/2018,SAM,10100,STD,16008,Axle,"3,936.00"
24/05/2018,SAM,10100,STD,16008,Chains,760.15
24/05/2018,SAM,10100,STD,16008,Tire,"50,724.00"
24/05/2018,SAM,10100,STD,17145,Axle,425.42
24/05/2018,SAM,10100,STD,17145,Drivetrain,193.2
24/05/2018,SAM,10100,STD,17145,Tire,508.82
25/05/2018,AFR,10100,STD,310090,Other,"11,812.71"
25/05/2018,AUZ,10100,STD,110102,Other,31.68
25/05/2018,AUZ,10100,STD,110104,Axle,"1,976.85"
25/05/2018,AUZ,10100,STD,110104,Other,92
25/05/2018,AUZ,10100,STD,110104,Pedal,638.28
25/05/2018,AUZ,10100,STD,230220,Axle,"7,856.80"
25/05/2018,AUZ,10100,STD,230220,Other,64.2
25/05/2018,AUZ,10100,STD,230220,Pedal,"2,605.80"
25/05/2018,EUR,10100,RTN,420000,Axle,-123.28
25/05/2018,EUR,10100,RTN,420000,Tire,-81.84
25/05/2018,EUR,10100,STD,120100,Other,322.07
25/05/2018,EUR,10100,STD,200115,Chains,19.53
25/05/2018,EUR,10100,STD,200115,Tire,100.8
25/05/2018,EUR,10100,STD,400900,Axle,"32,779.56"
25/05/2018,EUR,10100,STD,400900,Tire,"51,152.42"
25/05/2018,EUR,10100,STD,400955,Axle,"20,766.42"
25/05/2018,EUR,10100,STD,400955,Chains,153.6
25/05/2018,EUR,10100,STD,400955,Drivetrain,"1,785.40"
25/05/2018,EUR,10100,STD,400955,Tire,"16,714.44"
25/05/2018,EUR,10100,STD,420000,Axle,"4,121.29"
25/05/2018,EUR,10100,STD,420000,Tire,"3,065.19"
25/05/2018,EUR,10100,STD,431090,Axle,144.18
25/05/2018,EUR,10100,STD,499910,Tire,208.32
25/05/2018,MEA,10100,STD,110025,Other,48.06
25/05/2018,MEA,10100,STD,999998,Tire,"361,080.68"
25/05/2018,SAM,10100,STD,3049,Axle,"12,567.00"
25/05/2018,SAM,10100,STD,17145,Axle,278
25/05/2018,SAM,10100,STD,17145,Drivetrain,97.92
25/05/2018,SAM,10100,STD,17145,Tire,697.48
26/05/2018,AUZ,10100,STD,110100,Other,100.8
26/05/2018,AUZ,10100,STD,110102,Other,3.88
26/05/2018,AUZ,10100,STD,110104,Other,20.01
26/05/2018,AUZ,10100,STD,230220,Other,40.95
26/05/2018,AUZ,10100,STD,232610,Axle,"6,937.84"
26/05/2018,AUZ,10100,STD,232610,Drivetrain,"48,939.24"
26/05/2018,EUR,10100,RTN,420000,Axle,-58.29
26/05/2018,EUR,10100,STD,110250,Axle,54.78
26/05/2018,EUR,10100,STD,120100,Other,124.2
26/05/2018,EUR,10100,STD,200125,Tire,"214,452.00"
26/05/2018,EUR,10100,STD,200310,Tire,"34,957.44"
26/05/2018,EUR,10100,STD,400900,Axle,"18,910.11"
26/05/2018,EUR,10100,STD,400900,Drivetrain,"1,060.20"
26/05/2018,EUR,10100,STD,400900,Tire,"12,192.70"
26/05/2018,EUR,10100,STD,400955,Axle,"8,113.95"
26/05/2018,EUR,10100,STD,400955,Chains,99.6
26/05/2018,EUR,10100,STD,400955,Drivetrain,677.97
26/05/2018,EUR,10100,STD,400955,Tire,"14,487.20"
26/05/2018,EUR,10100,STD,420000,Axle,"4,812.48"
26/05/2018,EUR,10100,STD,420000,Tire,"23,709.24"
26/05/2018,EUR,10100,STD,431060,Tire,259.7
26/05/2018,EUR,10100,STD,431495,Axle,173
26/05/2018,EUR,10100,STD,431540,Tire,266.4
26/05/2018,EUR,10100,STD,431605,Axle,207.06
26/05/2018,EUR,10100,STD,433030,Axle,160.65
26/05/2018,EUR,10100,STD,433070,Axle,725.67
26/05/2018,EUR,10100,STD,499910,Tire,455.9
26/05/2018,SAM,10100,CRD,4050,Axle,"-20,394.08"
26/05/2018,SAM,10100,CRD,4050,Chains,"-4,637.52"
26/05/2018,SAM,10100,CRD,4050,Drivetrain,"-97,621.68"
26/05/2018,SAM,10100,CRD,4050,Pedal,"-8,341.65"
26/05/2018,SAM,10100,CRD,4050,Saddle,-576.52
26/05/2018,SAM,10100,CRD,4050,Tire,"-428,954.90"
26/05/2018,SAM,10100,RTN,3049,Axle,"-2,268.00"
26/05/2018,SAM,10100,RTN,3049,Tire,"-6,327.76"
26/05/2018,SAM,10100,STD,1077,Axle,"27,469.07"
26/05/2018,SAM,10100,STD,1077,Chains,"1,075.02"
26/05/2018,SAM,10100,STD,1077,Drivetrain,473
26/05/2018,SAM,10100,STD,1077,Pedal,252.28
26/05/2018,SAM,10100,STD,1077,Tire,"171,213.93"
26/05/2018,SAM,10100,STD,3049,Tire,"10,855.46"
26/05/2018,SAM,10100,STD,8000,Axle,"2,678.40"
26/05/2018,SAM,10100,STD,8000,Chains,"1,465.68"
26/05/2018,SAM,10100,STD,8000,Drivetrain,"20,383.09"
26/05/2018,SAM,10100,STD,8000,Tire,"11,261.60"
26/05/2018,SAM,10100,STD,17145,Chains,141.57
26/05/2018,SAM,10100,STD,17145,Tire,677.11
26/05/2018,USA,10100,STD,110093,Axle,"83,557.38"
26/05/2018,USA,10100,STD,110093,Drivetrain,"5,779.00"
26/05/2018,USA,10100,STD,110093,Tire,"99,356.70"
26/05/2018,USA,10100,STD,110300,Tire,"1,691.16"
27/05/2018,AUZ,10100,STD,110100,Other,19.55
27/05/2018,AUZ,10100,STD,110101,Other,72.45
27/05/2018,AUZ,10100,STD,110104,Other,11.76
27/05/2018,AUZ,10100,STD,230220,Other,36.27
27/05/2018,EUR,10100,STD,110250,Axle,"5,654.88"
27/05/2018,EUR,10100,STD,120100,Other,155.53
27/05/2018,EUR,10100,STD,200025,Axle,"3,029.40"
27/05/2018,EUR,10100,STD,400955,Axle,"19,112.72"
27/05/2018,EUR,10100,STD,400955,Chains,60
27/05/2018,EUR,10100,STD,400955,Drivetrain,491.04
27/05/2018,EUR,10100,STD,400955,Tire,"19,107.06"
27/05/2018,EUR,10100,STD,420000,Axle,"3,864.48"
27/05/2018,EUR,10100,STD,420000,Chains,129.6
27/05/2018,EUR,10100,STD,420000,Tire,"2,832.54"
27/05/2018,EUR,10100,STD,431155,Axle,270.72
27/05/2018,EUR,10100,STD,431360,Axle,126.5
27/05/2018,EUR,10100,STD,431555,Axle,125.35
27/05/2018,EUR,10100,STD,433230,Axle,139.05
27/05/2018,MEA,10100,STD,999998,Tire,511.46
27/05/2018,SAM,10100,STD,3450,Axle,"1,694.00"
27/05/2018,SAM,10100,STD,3450,Saddle,90.85
27/05/2018,SAM,10100,STD,4004,Tire,"6,065.28"
27/05/2018,SAM,10100,STD,4050,Axle,"4,216.41"
27/05/2018,SAM,10100,STD,4050,Bearing,104.55
27/05/2018,SAM,10100,STD,4050,Chains,322.08
27/05/2018,SAM,10100,STD,4050,Drivetrain,"1,171.02"
27/05/2018,SAM,10100,STD,4050,Pedal,175.96
27/05/2018,SAM,10100,STD,4050,Tire,"11,720.16"
27/05/2018,SAM,10100,STD,8000,Axle,"1,476.86"
27/05/2018,SAM,10100,STD,8000,Chains,"1,307.52"
27/05/2018,SAM,10100,STD,8000,Drivetrain,"25,434.55"
27/05/2018,SAM,10100,STD,8000,Tire,"11,070.61"
27/05/2018,SAM,10100,STD,12015,Axle,"41,928.30"
27/05/2018,SAM,10100,STD,14020,Axle,"2,205.16"
27/05/2018,SAM,10100,STD,14020,Chains,108.07
27/05/2018,SAM,10100,STD,14020,Drivetrain,"1,970.64"
27/05/2018,SAM,10100,STD,14020,Pedal,"2,784.60"
27/05/2018,SAM,10100,STD,14020,Tire,"5,457.10"
28/05/2018,AUZ,10100,STD,110101,Other,8.8
28/05/2018,AUZ,10100,STD,110104,Other,141.04
28/05/2018,AUZ,10100,STD,110215,Other,459
28/05/2018,AUZ,10100,STD,232560,Drivetrain,"13,041.88"
28/05/2018,AUZ,10100,STD,232560,Tire,"16,318.40"
28/05/2018,EUR,10100,RTN,420000,Axle,-57.62
28/05/2018,EUR,10100,STD,120100,Other,164.34
28/05/2018,EUR,10100,STD,200025,Drivetrain,"47,523.14"
28/05/2018,EUR,10100,STD,200115,Axle,242
28/05/2018,EUR,10100,STD,200115,Drivetrain,320.85
28/05/2018,EUR,10100,STD,200310,Axle,"7,715.40"
28/05/2018,EUR,10100,STD,200310,Drivetrain,"2,996.76"
28/05/2018,EUR,10100,STD,200310,Tire,"57,308.16"
28/05/2018,EUR,10100,STD,200375,Axle,"1,111.80"
28/05/2018,EUR,10100,STD,200375,Tire,"3,708.90"
28/05/2018,EUR,10100,STD,400955,Axle,"8,582.45"
28/05/2018,EUR,10100,STD,400955,Chains,102
28/05/2018,EUR,10100,STD,400955,Tire,"7,114.28"
28/05/2018,EUR,10100,STD,420000,Axle,"3,251.60"
28/05/2018,EUR,10100,STD,420000,Tire,"2,723.97"
28/05/2018,EUR,10100,STD,431295,Axle,160.89
28/05/2018,EUR,10100,STD,433330,Axle,247.35
28/05/2018,EUR,10100,STD,499910,Tire,348.84
28/05/2018,MEA,10100,STD,110016,Bearing,114.49
28/05/2018,MEA,10100,STD,999998,Tire,"76,743.24"
28/05/2018,SAM,10100,CRD,8000,Axle,-72.45
28/05/2018,SAM,10100,STD,8000,Axle,458.7
28/05/2018,SAM,10100,STD,8000,Tire,"1,133.44"
28/05/2018,SAM,10100,STD,14020,Bearing,"3,755.70"
28/05/2018,USA,10100,STD,110045,Other,"11,798.82"
28/05/2018,USA,10100,STD,110300,Tire,"11,767.51"
28/05/2018,USA,10100,STD,112020,Tire,"4,742.40"
01/06/2018,AUZ,10100,STD,110102,Other,57.6
01/06/2018,AUZ,10100,STD,110104,Axle,"1,805.88"
01/06/2018,AUZ,10100,STD,110104,Other,47.47
01/06/2018,AUZ,10100,STD,230220,Other,70.5
01/06/2018,AUZ,10100,STD,230220,Tire,582.9
01/06/2018,EUR,10100,RTN,420000,Axle,-47.84
01/06/2018,EUR,10100,STD,110250,Axle,"1,765.25"
01/06/2018,EUR,10100,STD,200115,Chains,"4,896.36"
01/06/2018,EUR,10100,STD,200115,Tire,"163,733.64"
01/06/2018,EUR,10100,STD,200125,Axle,"33,999.36"
01/06/2018,EUR,10100,STD,200125,Pedal,567
01/06/2018,EUR,10100,STD,200125,Tire,"49,492.68"
01/06/2018,EUR,10100,STD,400955,Axle,"20,784.30"
01/06/2018,EUR,10100,STD,400955,Chains,126
01/06/2018,EUR,10100,STD,400955,Drivetrain,979.29
01/06/2018,EUR,10100,STD,400955,Tire,"19,563.56"
01/06/2018,EUR,10100,STD,420000,Axle,"4,989.60"
01/06/2018,EUR,10100,STD,420000,Drivetrain,256.68
01/06/2018,EUR,10100,STD,420000,Tire,"3,669.30"
01/06/2018,EUR,10100,STD,431350,Axle,167.81
01/06/2018,EUR,10100,STD,433070,Axle,417.13
01/06/2018,EUR,10100,STD,433070,Tire,"2,515.20"
01/06/2018,EUR,10100,STD,499910,Tire,218.4
01/06/2018,MEA,10100,STD,311118,Tire,933.45
01/06/2018,SAM,10100,CRD,2095,Axle,"-22,711.82"
01/06/2018,SAM,10100,CRD,2095,Chains,-280.25
01/06/2018,SAM,10100,CRD,2095,Tire,"-13,480.32"
01/06/2018,SAM,10100,STD,2095,Axle,"2,829.60"
01/06/2018,SAM,10100,STD,4050,Saddle,396.72
01/06/2018,SAM,10100,STD,4050,Tire,"3,365.16"
01/06/2018,SAM,10100,STD,8000,Axle,"13,429.32"
01/06/2018,SAM,10100,STD,8000,Drivetrain,"2,431.85"
01/06/2018,SAM,10100,STD,8000,Pedal,233.26
01/06/2018,SAM,10100,STD,8000,Tire,"46,163.68"
01/06/2018,SAM,10100,STD,12015,Axle,"14,676.30"
01/06/2018,USA,10100,STD,110091,Tire,"8,790.60"
01/06/2018,USA,10100,STD,112020,Tire,"92,311.92"
02/06/2018,AUZ,10100,STD,110100,Axle,"7,848.98"
02/06/2018,AUZ,10100,STD,110101,Other,16.38
02/06/2018,AUZ,10100,STD,110102,Other,8.91
02/06/2018,AUZ,10100,STD,110104,Other,27.44
02/06/2018,AUZ,10100,STD,230220,Other,80.64
02/06/2018,AUZ,10100,STD,232610,Tire,"3,616.32"
02/06/2018,AUZ,10100,STD,233020,Tire,"556,916.04"
02/06/2018,EUR,10100,RTN,400455,Tire,-90.72
02/06/2018,EUR,10100,RTN,420000,Axle,-42.33
02/06/2018,EUR,10100,STD,110072,Axle,"186,155.56"
02/06/2018,EUR,10100,STD,110250,Tire,"7,808.00"
02/06/2018,EUR,10100,STD,120100,Other,80.36
02/06/2018,EUR,10100,STD,200115,Chains,44.52
02/06/2018,EUR,10100,STD,200115,Tire,278.39
02/06/2018,EUR,10100,STD,200310,Axle,"8,423.04"
02/06/2018,EUR,10100,STD,200310,Chains,82.32
02/06/2018,EUR,10100,STD,200310,Tire,"13,327.53"
02/06/2018,EUR,10100,STD,200375,Tire,"1,912.68"
02/06/2018,EUR,10100,STD,400955,Axle,"14,784.00"
02/06/2018,EUR,10100,STD,400955,Chains,51.6
02/06/2018,EUR,10100,STD,400955,Drivetrain,"1,039.74"
02/06/2018,EUR,10100,STD,400955,Tire,"9,416.40"
02/06/2018,EUR,10100,STD,420000,Axle,"3,027.00"
02/06/2018,EUR,10100,STD,420000,Tire,"9,253.79"
02/06/2018,EUR,10100,STD,431190,Axle,167.81
02/06/2018,EUR,10100,STD,431260,Tire,217.5
02/06/2018,EUR,10100,STD,431400,Axle,59.16
02/06/2018,EUR,10100,STD,433325,Axle,128.25
02/06/2018,EUR,10100,STD,499910,Tire,353.44
02/06/2018,MEA,10100,STD,110010,Bearing,358
02/06/2018,MEA,10100,STD,110015,Bearing,463.59
02/06/2018,SAM,10100,STD,1077,Axle,"10,579.68"
02/06/2018,SAM,10100,STD,1077,Chains,354.41
02/06/2018,SAM,10100,STD,1077,Drivetrain,331.8
02/06/2018,SAM,10100,STD,1077,Pedal,30.9
02/06/2018,SAM,10100,STD,1077,Tire,"47,386.44"
02/06/2018,SAM,10100,STD,3049,Tire,"2,028.60"
02/06/2018,SAM,10100,STD,4050,Drivetrain,"38,587.56"
02/06/2018,SAM,10100,STD,8000,Axle,"1,836.54"
02/06/2018,SAM,10100,STD,8000,Bearing,11.64
02/06/2018,SAM,10100,STD,8000,Chains,804.64
02/06/2018,SAM,10100,STD,8000,Drivetrain,656.6
02/06/2018,SAM,10100,STD,8000,Pedal,523.8
02/06/2018,SAM,10100,STD,8000,Tire,"5,410.40"
02/06/2018,USA,10100,STD,110120,Tire,"7,478.64"
03/06/2018,AUZ,10100,STD,110100,Other,18.24
03/06/2018,AUZ,10100,STD,110101,Other,6.3
03/06/2018,AUZ,10100,STD,110102,Other,296.18
03/06/2018,AUZ,10100,STD,110104,Other,30.38
03/06/2018,AUZ,10100,STD,111112,Axle,"21,868.86"
03/06/2018,AUZ,10100,STD,111180,Axle,"139,145.94"
03/06/2018,AUZ,10100,STD,111180,Drivetrain,240.12
03/06/2018,AUZ,10100,STD,111180,Tire,"10,653.28"
03/06/2018,AUZ,10100,STD,230220,Other,124.32
03/06/2018,AUZ,10100,STD,230220,Tire,511.46
03/06/2018,EUR,10100,STD,120100,Other,713.92
03/06/2018,EUR,10100,STD,200125,Axle,"25,917.00"
03/06/2018,EUR,10100,STD,200125,Pedal,"2,169.72"
03/06/2018,EUR,10100,STD,200125,Tire,"59,739.48"
03/06/2018,EUR,10100,STD,200375,Axle,168
03/06/2018,EUR,10100,STD,400900,Axle,"10,727.20"
03/06/2018,EUR,10100,STD,400900,Tire,"3,426.57"
03/06/2018,EUR,10100,STD,400955,Axle,"13,491.00"
03/06/2018,EUR,10100,STD,400955,Chains,165.2
03/06/2018,EUR,10100,STD,400955,Drivetrain,"1,533.40"
03/06/2018,EUR,10100,STD,400955,Tire,"12,023.52"
03/06/2018,EUR,10100,STD,420000,Axle,"9,788.22"
03/06/2018,EUR,10100,STD,420000,Drivetrain,248.31
03/06/2018,EUR,10100,STD,420000,Tire,"22,685.08"
03/06/2018,EUR,10100,STD,431490,Tire,270
03/06/2018,EUR,10100,STD,433060,Axle,232.3
03/06/2018,EUR,10100,STD,433100,Axle,610.85
03/06/2018,EUR,10100,STD,599999,Tire,307.09
03/06/2018,MEA,10100,STD,110015,Bearing,922.25
03/06/2018,MEA,10100,STD,110016,Bearing,23.92
03/06/2018,MEA,10100,STD,311113,Tire,"16,791.60"
03/06/2018,SAM,10100,CRD,4050,Axle,"-6,462.50"
03/06/2018,SAM,10100,CRD,4050,Chains,"-8,035.48"
03/06/2018,SAM,10100,CRD,4050,Drivetrain,"-15,549.73"
03/06/2018,SAM,10100,CRD,4050,Pedal,"-2,137.30"
03/06/2018,SAM,10100,CRD,4050,Saddle,-167.56
03/06/2018,SAM,10100,CRD,4050,Tire,"-144,073.56"
03/06/2018,SAM,10100,RTN,4050,Axle,-239.85
03/06/2018,SAM,10100,STD,8000,Axle,"1,972.29"
03/06/2018,SAM,10100,STD,8000,Tire,983.84
03/06/2018,SAM,10100,STD,17145,Axle,"1,299.10"
03/06/2018,SAM,10100,STD,17145,Drivetrain,"1,418.66"
03/06/2018,SAM,10100,STD,17145,Tire,"1,835.40"
03/06/2018,USA,10100,STD,110300,Chains,"1,112.80"
03/06/2018,USA,10100,STD,110300,Tire,"14,049.63"
04/06/2018,AUZ,10100,STD,110101,Other,38.11
04/06/2018,AUZ,10100,STD,110102,Other,36.52
04/06/2018,AUZ,10100,STD,110104,Other,8.26
04/06/2018,AUZ,10100,STD,111180,Drivetrain,"2,616.62"
04/06/2018,AUZ,10100,STD,230220,Axle,"12,901.24"
