Date,Currency,Value
18-Oct-18,GBP,0.77
19-Oct-18,GBP,0.77
20-Oct-18,GBP,0.77
21-Oct-18,GBP,0.77
22-Oct-18,GBP,0.77
23-Oct-18,GBP,0.77
24-Oct-18,GBP,0.77
25-Oct-18,GBP,0.77
26-Oct-18,GBP,0.77
27-Oct-18,GBP,0.77
28-Oct-18,GBP,0.77
29-Oct-18,GBP,0.77
30-Oct-18,GBP,0.77
31-Oct-18,GBP,0.77
01-Dec-18,GBP,0.79
02-Dec-18,GBP,0.79
03-Dec-18,GBP,0.79
04-Dec-18,GBP,0.79
05-Dec-18,GBP,0.79
06-Dec-18,GBP,0.79
07-Dec-18,GBP,0.79
08-Dec-18,GBP,0.79
09-Dec-18,GBP,0.79
10-Dec-18,GBP,0.79
11-Dec-18,GBP,0.79
12-Dec-18,GBP,0.79
13-Dec-18,GBP,0.79
14-Dec-18,GBP,0.79
15-Dec-18,GBP,0.79
16-Dec-18,GBP,0.79
17-Dec-18,GBP,0.79
18-Dec-18,GBP,0.79
19-Dec-18,GBP,0.79
20-Dec-18,GBP,0.79
21-Dec-18,GBP,0.79
22-Dec-18,GBP,0.79
23-Dec-18,GBP,0.79
24-Dec-18,GBP,0.79
25-Dec-18,GBP,0.79
26-Dec-18,GBP,0.79
27-Dec-18,GBP,0.79
28-Dec-18,GBP,0.79
29-Dec-18,GBP,0.79
30-Dec-18,GBP,0.79
31-Dec-18,GBP,0.79
01-May-18,GBP,0.74
02-May-18,GBP,0.74
03-May-18,GBP,0.74
04-May-18,GBP,0.74
05-May-18,GBP,0.74
06-May-18,GBP,0.74
07-May-18,GBP,0.74
08-May-18,GBP,0.74
09-May-18,GBP,0.74
10-May-18,GBP,0.74
11-May-18,GBP,0.74
12-May-18,GBP,0.74
13-May-18,GBP,0.74
14-May-18,GBP,0.74
15-May-18,GBP,0.74
16-May-18,GBP,0.74
17-May-18,GBP,0.74
18-May-18,GBP,0.74
19-May-18,GBP,0.74
20-May-18,GBP,0.74
21-May-18,GBP,0.74
22-May-18,GBP,0.74
23-May-18,GBP,0.74
24-May-18,GBP,0.74
25-May-18,GBP,0.74
26-May-18,GBP,0.74
27-May-18,GBP,0.74
28-May-18,GBP,0.74
29-May-18,GBP,0.74
30-May-18,GBP,0.74
31-May-18,GBP,0.74
01-Apr-18,GBP,0.71
02-Apr-18,GBP,0.71
03-Apr-18,GBP,0.71
04-Apr-18,GBP,0.71
05-Apr-18,GBP,0.71
06-Apr-18,GBP,0.71
07-Apr-18,GBP,0.71
08-Apr-18,GBP,0.71
09-Apr-18,GBP,0.71
10-Apr-18,GBP,0.71
11-Apr-18,GBP,0.71
12-Apr-18,GBP,0.71
13-Apr-18,GBP,0.71
14-Apr-18,GBP,0.71
15-Apr-18,GBP,0.71
16-Apr-18,GBP,0.71
17-Apr-18,GBP,0.71
18-Apr-18,GBP,0.71
19-Apr-18,GBP,0.71
20-Apr-18,GBP,0.71
21-Apr-18,GBP,0.71
22-Apr-18,GBP,0.71
23-Apr-18,GBP,0.71
24-Apr-18,GBP,0.71
25-Apr-18,GBP,0.71
26-Apr-18,GBP,0.71
27-Apr-18,GBP,0.71
28-Apr-18,GBP,0.71
29-Apr-18,GBP,0.71
30-Apr-18,GBP,0.71
01-Jun-18,GBP,0.75
02-Jun-18,GBP,0.75
03-Jun-18,GBP,0.75
04-Jun-18,GBP,0.75
05-Jun-18,GBP,0.75
06-Jun-18,GBP,0.75
07-Jun-18,GBP,0.75
08-Jun-18,GBP,0.75
09-Jun-18,GBP,0.75
10-Jun-18,GBP,0.75
11-Jun-18,GBP,0.75
12-Jun-18,GBP,0.75
13-Jun-18,GBP,0.75
14-Jun-18,GBP,0.75
15-Jun-18,GBP,0.75
16-Jun-18,GBP,0.75
17-Jun-18,GBP,0.75
18-Jun-18,GBP,0.75
19-Jun-18,GBP,0.75
20-Jun-18,GBP,0.75
21-Jun-18,GBP,0.75
22-Jun-18,GBP,0.75
23-Jun-18,GBP,0.75
24-Jun-18,GBP,0.75
25-Jun-18,GBP,0.75
26-Jun-18,GBP,0.75
27-Jun-18,GBP,0.75
28-Jun-18,GBP,0.75
29-Jun-18,GBP,0.75
30-Jun-18,GBP,0.75
01-Feb-18,GBP,0.72
02-Feb-18,GBP,0.72
03-Feb-18,GBP,0.72
04-Feb-18,GBP,0.72
05-Feb-18,GBP,0.72
06-Feb-18,GBP,0.72
07-Feb-18,GBP,0.72
08-Feb-18,GBP,0.72
09-Feb-18,GBP,0.72
10-Feb-18,GBP,0.72
11-Feb-18,GBP,0.72
12-Feb-18,GBP,0.72
13-Feb-18,GBP,0.72
14-Feb-18,GBP,0.72
15-Feb-18,GBP,0.72
16-Feb-18,GBP,0.72
17-Feb-18,GBP,0.72
18-Feb-18,GBP,0.72
19-Feb-18,GBP,0.72
20-Feb-18,GBP,0.72
21-Feb-18,GBP,0.72
22-Feb-18,GBP,0.72
23-Feb-18,GBP,0.72
24-Feb-18,GBP,0.72
25-Feb-18,GBP,0.72
26-Feb-18,GBP,0.72
27-Feb-18,GBP,0.72
28-Feb-18,GBP,0.72
01-Jan-18,GBP,0.72
02-Jan-18,GBP,0.72
03-Jan-18,GBP,0.72
04-Jan-18,GBP,0.72
05-Jan-18,GBP,0.72
06-Jan-18,GBP,0.72
07-Jan-18,GBP,0.72
08-Jan-18,GBP,0.72
09-Jan-18,GBP,0.72
10-Jan-18,GBP,0.72
11-Jan-18,GBP,0.72
12-Jan-18,GBP,0.72
13-Jan-18,GBP,0.72
14-Jan-18,GBP,0.72
15-Jan-18,GBP,0.72
16-Jan-18,GBP,0.72
17-Jan-18,GBP,0.72
18-Jan-18,GBP,0.72
19-Jan-18,GBP,0.72
20-Jan-18,GBP,0.72
21-Jan-18,GBP,0.72
22-Jan-18,GBP,0.72
23-Jan-18,GBP,0.72
24-Jan-18,GBP,0.72
25-Jan-18,GBP,0.72
26-Jan-18,GBP,0.72
27-Jan-18,GBP,0.72
28-Jan-18,GBP,0.72
29-Jan-18,GBP,0.72
30-Jan-18,GBP,0.72
31-Jan-18,GBP,0.72
01-Mar-18,GBP,0.72
02-Mar-18,GBP,0.72
03-Mar-18,GBP,0.72
04-Mar-18,GBP,0.72
05-Mar-18,GBP,0.72
06-Mar-18,GBP,0.72
07-Mar-18,GBP,0.72
08-Mar-18,GBP,0.72
09-Mar-18,GBP,0.72
10-Mar-18,GBP,0.72
11-Mar-18,GBP,0.72
12-Mar-18,GBP,0.72
13-Mar-18,GBP,0.72
14-Mar-18,GBP,0.72
15-Mar-18,GBP,0.72
16-Mar-18,GBP,0.72
17-Mar-18,GBP,0.72
18-Mar-18,GBP,0.72
19-Mar-18,GBP,0.72
20-Mar-18,GBP,0.72
21-Mar-18,GBP,0.72
22-Mar-18,GBP,0.72
23-Mar-18,GBP,0.72
24-Mar-18,GBP,0.72
25-Mar-18,GBP,0.72
26-Mar-18,GBP,0.72
27-Mar-18,GBP,0.72
28-Mar-18,GBP,0.72
29-Mar-18,GBP,0.72
30-Mar-18,GBP,0.72
31-Mar-18,GBP,0.72
01-Jul-19,GBP,0.8
02-Jul-19,GBP,0.8
03-Jul-19,GBP,0.8
04-Jul-19,GBP,0.8
05-Jul-19,GBP,0.8
06-Jul-19,GBP,0.8
07-Jul-19,GBP,0.8
08-Jul-19,GBP,0.8
09-Jul-19,GBP,0.8
10-Jul-19,GBP,0.8
11-Jul-19,GBP,0.8
12-Jul-19,GBP,0.8
13-Jul-19,GBP,0.8
14-Jul-19,GBP,0.8
15-Jul-19,GBP,0.8
16-Jul-19,GBP,0.8
17-Jul-19,GBP,0.8
18-Jul-19,GBP,0.8
19-Jul-19,GBP,0.8
20-Jul-19,GBP,0.8
21-Jul-19,GBP,0.8
22-Jul-19,GBP,0.8
23-Jul-19,GBP,0.8
24-Jul-19,GBP,0.8
25-Jul-19,GBP,0.8
26-Jul-19,GBP,0.8
27-Jul-19,GBP,0.8
28-Jul-19,GBP,0.8
29-Jul-19,GBP,0.8
30-Jul-19,GBP,0.8
31-Jul-19,GBP,0.8
01-Aug-19,GBP,0.82
02-Aug-19,GBP,0.82
03-Aug-19,GBP,0.82
04-Aug-19,GBP,0.82
05-Aug-19,GBP,0.82
06-Aug-19,GBP,0.82
07-Aug-19,GBP,0.82
08-Aug-19,GBP,0.82
09-Aug-19,GBP,0.82
10-Aug-19,GBP,0.82
11-Aug-19,GBP,0.82
12-Aug-19,GBP,0.82
13-Aug-19,GBP,0.82
14-Aug-19,GBP,0.82
15-Aug-19,GBP,0.82
16-Aug-19,GBP,0.82
17-Aug-19,GBP,0.82
18-Aug-19,GBP,0.82
19-Aug-19,GBP,0.82
20-Aug-19,GBP,0.82
21-Aug-19,GBP,0.82
22-Aug-19,GBP,0.82
23-Aug-19,GBP,0.82
24-Aug-19,GBP,0.82
25-Aug-19,GBP,0.82
26-Aug-19,GBP,0.82
27-Aug-19,GBP,0.82
28-Aug-19,GBP,0.82
29-Aug-19,GBP,0.82
30-Aug-19,GBP,0.82
31-Aug-19,GBP,0.82
01-Sep-19,GBP,0.81
02-Sep-19,GBP,0.81
03-Sep-19,GBP,0.81
04-Sep-19,GBP,0.81
05-Sep-19,GBP,0.81
06-Sep-19,GBP,0.81
07-Sep-19,GBP,0.81
08-Sep-19,GBP,0.81
09-Sep-19,GBP,0.81
10-Sep-19,GBP,0.81
11-Sep-19,GBP,0.81
12-Sep-19,GBP,0.81
13-Sep-19,GBP,0.81
14-Sep-19,GBP,0.81
15-Sep-19,GBP,0.81
16-Sep-19,GBP,0.81
17-Sep-19,GBP,0.81
18-Sep-19,GBP,0.81
19-Sep-19,GBP,0.81
20-Sep-19,GBP,0.81
21-Sep-19,GBP,0.81
22-Sep-19,GBP,0.81
23-Sep-19,GBP,0.81
24-Sep-19,GBP,0.81
25-Sep-19,GBP,0.81
26-Sep-19,GBP,0.81
27-Sep-19,GBP,0.81
28-Sep-19,GBP,0.81
29-Sep-19,GBP,0.81
30-Sep-19,GBP,0.81
01-Nov-19,GBP,0.78
02-Nov-19,GBP,0.78
03-Nov-19,GBP,0.78
04-Nov-19,GBP,0.78
05-Nov-19,GBP,0.78
06-Nov-19,GBP,0.78
07-Nov-19,GBP,0.78
08-Nov-19,GBP,0.78
09-Nov-19,GBP,0.78
10-Nov-19,GBP,0.78
11-Nov-19,GBP,0.78
12-Nov-19,GBP,0.78
13-Nov-19,GBP,0.78
14-Nov-19,GBP,0.78
15-Nov-19,GBP,0.78
16-Nov-19,GBP,0.78
17-Nov-19,GBP,0.78
18-Nov-19,GBP,0.78
19-Nov-19,GBP,0.78
20-Nov-19,GBP,0.78
21-Nov-19,GBP,0.78
22-Nov-19,GBP,0.78
23-Nov-19,GBP,0.78
24-Nov-19,GBP,0.78
25-Nov-19,GBP,0.78
26-Nov-19,GBP,0.78
27-Nov-19,GBP,0.78
28-Nov-19,GBP,0.78
29-Nov-19,GBP,0.78
30-Nov-19,GBP,0.78
01-Oct-19,GBP,0.79
02-Oct-19,GBP,0.79
03-Oct-19,GBP,0.79
04-Oct-19,GBP,0.79
05-Oct-19,GBP,0.79
06-Oct-19,GBP,0.79
07-Oct-19,GBP,0.79
08-Oct-19,GBP,0.79
09-Oct-19,GBP,0.79
10-Oct-19,GBP,0.79
11-Oct-19,GBP,0.79
12-Oct-19,GBP,0.79
13-Oct-19,GBP,0.79
14-Oct-19,GBP,0.79
15-Oct-19,GBP,0.79
16-Oct-19,GBP,0.79
17-Oct-19,GBP,0.79
18-Oct-19,GBP,0.79
19-Oct-19,GBP,0.79
20-Oct-19,GBP,0.79
21-Oct-19,GBP,0.79
22-Oct-19,GBP,0.79
23-Oct-19,GBP,0.79
24-Oct-19,GBP,0.79
25-Oct-19,GBP,0.79
26-Oct-19,GBP,0.79
27-Oct-19,GBP,0.79
28-Oct-19,GBP,0.79
29-Oct-19,GBP,0.79
30-Oct-19,GBP,0.79
31-Oct-19,GBP,0.79
01-Dec-19,GBP,0.76
02-Dec-19,GBP,0.76
03-Dec-19,GBP,0.76
04-Dec-19,GBP,0.76
05-Dec-19,GBP,0.76
06-Dec-19,GBP,0.76
07-Dec-19,GBP,0.76
08-Dec-19,GBP,0.76
09-Dec-19,GBP,0.76
10-Dec-19,GBP,0.76
11-Dec-19,GBP,0.76
12-Dec-19,GBP,0.76
13-Dec-19,GBP,0.76
14-Dec-19,GBP,0.76
15-Dec-19,GBP,0.76
16-Dec-19,GBP,0.76
17-Dec-19,GBP,0.76
18-Dec-19,GBP,0.76
19-Dec-19,GBP,0.76
20-Dec-19,GBP,0.76
21-Dec-19,GBP,0.76
22-Dec-19,GBP,0.76
23-Dec-19,GBP,0.76
24-Dec-19,GBP,0.76
25-Dec-19,GBP,0.76
26-Dec-19,GBP,0.76
27-Dec-19,GBP,0.76
28-Dec-19,GBP,0.76
29-Dec-19,GBP,0.76
30-Dec-19,GBP,0.76
31-Dec-19,GBP,0.76
01-May-19,GBP,0.78
02-May-19,GBP,0.78
03-May-19,GBP,0.78
04-May-19,GBP,0.78
05-May-19,GBP,0.78
06-May-19,GBP,0.78
07-May-19,GBP,0.78
08-May-19,GBP,0.78
09-May-19,GBP,0.78
10-May-19,GBP,0.78
11-May-19,GBP,0.78
12-May-19,GBP,0.78
13-May-19,GBP,0.78
14-May-19,GBP,0.78
15-May-19,GBP,0.78
16-May-19,GBP,0.78
17-May-19,GBP,0.78
18-May-19,GBP,0.78
19-May-19,GBP,0.78
20-May-19,GBP,0.78
21-May-19,GBP,0.78
22-May-19,GBP,0.78
23-May-19,GBP,0.78
24-May-19,GBP,0.78
25-May-19,GBP,0.78
26-May-19,GBP,0.78
27-May-19,GBP,0.78
28-May-19,GBP,0.78
29-May-19,GBP,0.78
30-May-19,GBP,0.78
31-May-19,GBP,0.78
01-Apr-19,GBP,0.77
02-Apr-19,GBP,0.77
03-Apr-19,GBP,0.77
04-Apr-19,GBP,0.77
05-Apr-19,GBP,0.77
06-Apr-19,GBP,0.77
07-Apr-19,GBP,0.77
08-Apr-19,GBP,0.77
09-Apr-19,GBP,0.77
10-Apr-19,GBP,0.77
11-Apr-19,GBP,0.77
12-Apr-19,GBP,0.77
13-Apr-19,GBP,0.77
14-Apr-19,GBP,0.77
15-Apr-19,GBP,0.77
16-Apr-19,GBP,0.77
17-Apr-19,GBP,0.77
18-Apr-19,GBP,0.77
19-Apr-19,GBP,0.77
20-Apr-19,GBP,0.77
21-Apr-19,GBP,0.77
22-Apr-19,GBP,0.77
23-Apr-19,GBP,0.77
24-Apr-19,GBP,0.77
25-Apr-19,GBP,0.77
26-Apr-19,GBP,0.77
27-Apr-19,GBP,0.77
28-Apr-19,GBP,0.77
29-Apr-19,GBP,0.77
30-Apr-19,GBP,0.77
01-Jun-19,GBP,0.79
02-Jun-19,GBP,0.79
03-Jun-19,GBP,0.79
04-Jun-19,GBP,0.79
05-Jun-19,GBP,0.79
06-Jun-19,GBP,0.79
07-Jun-19,GBP,0.79
08-Jun-19,GBP,0.79
09-Jun-19,GBP,0.79
10-Jun-19,GBP,0.79
11-Jun-19,GBP,0.79
12-Jun-19,GBP,0.79
13-Jun-19,GBP,0.79
14-Jun-19,GBP,0.79
15-Jun-19,GBP,0.79
16-Jun-19,GBP,0.79
17-Jun-19,GBP,0.79
18-Jun-19,GBP,0.79
19-Jun-19,GBP,0.79
20-Jun-19,GBP,0.79
21-Jun-19,GBP,0.79
22-Jun-19,GBP,0.79
23-Jun-19,GBP,0.79
24-Jun-19,GBP,0.79
25-Jun-19,GBP,0.79
26-Jun-19,GBP,0.79
27-Jun-19,GBP,0.79
28-Jun-19,GBP,0.79
29-Jun-19,GBP,0.79
30-Jun-19,GBP,0.79
01-Feb-19,GBP,0.77
02-Feb-19,GBP,0.77
03-Feb-19,GBP,0.77
04-Feb-19,GBP,0.77
05-Feb-19,GBP,0.77
06-Feb-19,GBP,0.77
07-Feb-19,GBP,0.77
08-Feb-19,GBP,0.77
09-Feb-19,GBP,0.77
10-Feb-19,GBP,0.77
11-Feb-19,GBP,0.77
12-Feb-19,GBP,0.77
13-Feb-19,GBP,0.77
14-Feb-19,GBP,0.77
15-Feb-19,GBP,0.77
16-Feb-19,GBP,0.77
17-Feb-19,GBP,0.77
18-Feb-19,GBP,0.77
19-Feb-19,GBP,0.77
20-Feb-19,GBP,0.77
21-Feb-19,GBP,0.77
22-Feb-19,GBP,0.77
23-Feb-19,GBP,0.77
24-Feb-19,GBP,0.77
25-Feb-19,GBP,0.77
26-Feb-19,GBP,0.77
27-Feb-19,GBP,0.77
28-Feb-19,GBP,0.77
01-Jan-19,GBP,0.78
02-Jan-19,GBP,0.78
03-Jan-19,GBP,0.78
04-Jan-19,GBP,0.78
05-Jan-19,GBP,0.78
06-Jan-19,GBP,0.78
07-Jan-19,GBP,0.78
08-Jan-19,GBP,0.78
09-Jan-19,GBP,0.78
10-Jan-19,GBP,0.78
11-Jan-19,GBP,0.78
12-Jan-19,GBP,0.78
13-Jan-19,GBP,0.78
14-Jan-19,GBP,0.78
15-Jan-19,GBP,0.78
16-Jan-19,GBP,0.78
17-Jan-19,GBP,0.78
18-Jan-19,GBP,0.78
19-Jan-19,GBP,0.78
20-Jan-19,GBP,0.78
21-Jan-19,GBP,0.78
22-Jan-19,GBP,0.78
23-Jan-19,GBP,0.78
24-Jan-19,GBP,0.78
25-Jan-19,GBP,0.78
26-Jan-19,GBP,0.78
27-Jan-19,GBP,0.78
28-Jan-19,GBP,0.78
29-Jan-19,GBP,0.78
30-Jan-19,GBP,0.78
31-Jan-19,GBP,0.78
01-Mar-19,GBP,0.76
02-Mar-19,GBP,0.76
03-Mar-19,GBP,0.76
04-Mar-19,GBP,0.76
05-Mar-19,GBP,0.76
06-Mar-19,GBP,0.76
07-Mar-19,GBP,0.76
08-Mar-19,GBP,0.76
09-Mar-19,GBP,0.76
10-Mar-19,GBP,0.76
11-Mar-19,GBP,0.76
12-Mar-19,GBP,0.76
13-Mar-19,GBP,0.76
14-Mar-19,GBP,0.76
15-Mar-19,GBP,0.76
16-Mar-19,GBP,0.76
17-Mar-19,GBP,0.76
18-Mar-19,GBP,0.76
19-Mar-19,GBP,0.76
20-Mar-19,GBP,0.76
21-Mar-19,GBP,0.76
22-Mar-19,GBP,0.76
23-Mar-19,GBP,0.76
24-Mar-19,GBP,0.76
25-Mar-19,GBP,0.76
26-Mar-19,GBP,0.76
27-Mar-19,GBP,0.76
28-Mar-19,GBP,0.76
29-Mar-19,GBP,0.76
30-Mar-19,GBP,0.76
31-Mar-19,GBP,0.76
01-Jul-20,GBP,0.8
02-Jul-20,GBP,0.8
03-Jul-20,GBP,0.8
04-Jul-20,GBP,0.8
05-Jul-20,GBP,0.8
06-Jul-20,GBP,0.8
07-Jul-20,GBP,0.8
08-Jul-20,GBP,0.8
09-Jul-20,GBP,0.8
10-Jul-20,GBP,0.8
11-Jul-20,GBP,0.8
12-Jul-20,GBP,0.8
13-Jul-20,GBP,0.8
14-Jul-20,GBP,0.8
15-Jul-20,GBP,0.8
16-Jul-20,GBP,0.8
17-Jul-20,GBP,0.8
18-Jul-20,GBP,0.8
19-Jul-20,GBP,0.8
20-Jul-20,GBP,0.8
21-Jul-20,GBP,0.8
22-Jul-20,GBP,0.8
23-Jul-20,GBP,0.8
24-Jul-20,GBP,0.8
25-Jul-20,GBP,0.8
26-Jul-20,GBP,0.8
27-Jul-20,GBP,0.8
28-Jul-20,GBP,0.8
29-Jul-20,GBP,0.8
30-Jul-20,GBP,0.8
31-Jul-20,GBP,0.8
01-May-20,GBP,0.81
02-May-20,GBP,0.81
03-May-20,GBP,0.81
04-May-20,GBP,0.81
05-May-20,GBP,0.81
06-May-20,GBP,0.81
07-May-20,GBP,0.81
08-May-20,GBP,0.81
09-May-20,GBP,0.81
10-May-20,GBP,0.81
11-May-20,GBP,0.81
12-May-20,GBP,0.81
13-May-20,GBP,0.81
14-May-20,GBP,0.81
15-May-20,GBP,0.81
16-May-20,GBP,0.81
17-May-20,GBP,0.81
18-May-20,GBP,0.81
19-May-20,GBP,0.81
20-May-20,GBP,0.81
21-May-20,GBP,0.81
22-May-20,GBP,0.81
23-May-20,GBP,0.81
24-May-20,GBP,0.81
25-May-20,GBP,0.81
26-May-20,GBP,0.81
27-May-20,GBP,0.81
28-May-20,GBP,0.81
29-May-20,GBP,0.81
30-May-20,GBP,0.81
31-May-20,GBP,0.81
01-Apr-20,GBP,0.81
02-Apr-20,GBP,0.81
03-Apr-20,GBP,0.81
04-Apr-20,GBP,0.81
05-Apr-20,GBP,0.81
06-Apr-20,GBP,0.81
07-Apr-20,GBP,0.81
08-Apr-20,GBP,0.81
09-Apr-20,GBP,0.81
10-Apr-20,GBP,0.81
11-Apr-20,GBP,0.81
12-Apr-20,GBP,0.81
13-Apr-20,GBP,0.81
14-Apr-20,GBP,0.81
15-Apr-20,GBP,0.81
16-Apr-20,GBP,0.81
17-Apr-20,GBP,0.81
18-Apr-20,GBP,0.81
19-Apr-20,GBP,0.81
20-Apr-20,GBP,0.81
21-Apr-20,GBP,0.81
22-Apr-20,GBP,0.81
23-Apr-20,GBP,0.81
24-Apr-20,GBP,0.81
25-Apr-20,GBP,0.81
26-Apr-20,GBP,0.81
27-Apr-20,GBP,0.81
28-Apr-20,GBP,0.81
29-Apr-20,GBP,0.81
30-Apr-20,GBP,0.81
01-Jun-20,GBP,0.8
02-Jun-20,GBP,0.8
03-Jun-20,GBP,0.8
04-Jun-20,GBP,0.8
05-Jun-20,GBP,0.8
06-Jun-20,GBP,0.8
07-Jun-20,GBP,0.8
08-Jun-20,GBP,0.8
09-Jun-20,GBP,0.8
10-Jun-20,GBP,0.8
11-Jun-20,GBP,0.8
12-Jun-20,GBP,0.8
13-Jun-20,GBP,0.8
14-Jun-20,GBP,0.8
15-Jun-20,GBP,0.8
16-Jun-20,GBP,0.8
17-Jun-20,GBP,0.8
18-Jun-20,GBP,0.8
19-Jun-20,GBP,0.8
20-Jun-20,GBP,0.8
21-Jun-20,GBP,0.8
22-Jun-20,GBP,0.8
23-Jun-20,GBP,0.8
24-Jun-20,GBP,0.8
25-Jun-20,GBP,0.8
26-Jun-20,GBP,0.8
27-Jun-20,GBP,0.8
28-Jun-20,GBP,0.8
29-Jun-20,GBP,0.8
30-Jun-20,GBP,0.8
01-Feb-20,GBP,0.77
02-Feb-20,GBP,0.77
03-Feb-20,GBP,0.77
04-Feb-20,GBP,0.77
05-Feb-20,GBP,0.77
06-Feb-20,GBP,0.77
07-Feb-20,GBP,0.77
08-Feb-20,GBP,0.77
09-Feb-20,GBP,0.77
10-Feb-20,GBP,0.77
11-Feb-20,GBP,0.77
12-Feb-20,GBP,0.77
13-Feb-20,GBP,0.77
14-Feb-20,GBP,0.77
15-Feb-20,GBP,0.77
16-Feb-20,GBP,0.77
17-Feb-20,GBP,0.77
18-Feb-20,GBP,0.77
19-Feb-20,GBP,0.77
20-Feb-20,GBP,0.77
21-Feb-20,GBP,0.77
22-Feb-20,GBP,0.77
23-Feb-20,GBP,0.77
24-Feb-20,GBP,0.77
25-Feb-20,GBP,0.77
26-Feb-20,GBP,0.77
27-Feb-20,GBP,0.77
28-Feb-20,GBP,0.77
29-Feb-20,GBP,0.77
01-Jan-20,GBP,0.76
02-Jan-20,GBP,0.76
03-Jan-20,GBP,0.76
04-Jan-20,GBP,0.76
05-Jan-20,GBP,0.76
06-Jan-20,GBP,0.76
07-Jan-20,GBP,0.76
08-Jan-20,GBP,0.76
09-Jan-20,GBP,0.76
10-Jan-20,GBP,0.76
11-Jan-20,GBP,0.76
12-Jan-20,GBP,0.76
13-Jan-20,GBP,0.76
14-Jan-20,GBP,0.76
15-Jan-20,GBP,0.76
16-Jan-20,GBP,0.76
17-Jan-20,GBP,0.76
18-Jan-20,GBP,0.76
19-Jan-20,GBP,0.76
20-Jan-20,GBP,0.76
21-Jan-20,GBP,0.76
22-Jan-20,GBP,0.76
23-Jan-20,GBP,0.76
24-Jan-20,GBP,0.76
25-Jan-20,GBP,0.76
26-Jan-20,GBP,0.76
27-Jan-20,GBP,0.76
28-Jan-20,GBP,0.76
29-Jan-20,GBP,0.76
30-Jan-20,GBP,0.76
31-Jan-20,GBP,0.76
01-Mar-20,GBP,0.81
02-Mar-20,GBP,0.81
03-Mar-20,GBP,0.81
04-Mar-20,GBP,0.81
05-Mar-20,GBP,0.81
06-Mar-20,GBP,0.81
07-Mar-20,GBP,0.81
08-Mar-20,GBP,0.81
09-Mar-20,GBP,0.81
10-Mar-20,GBP,0.81
11-Mar-20,GBP,0.81
12-Mar-20,GBP,0.81
13-Mar-20,GBP,0.81
14-Mar-20,GBP,0.81
15-Mar-20,GBP,0.81
16-Mar-20,GBP,0.81
17-Mar-20,GBP,0.81
18-Mar-20,GBP,0.81
19-Mar-20,GBP,0.81
20-Mar-20,GBP,0.81
21-Mar-20,GBP,0.81
22-Mar-20,GBP,0.81
23-Mar-20,GBP,0.81
24-Mar-20,GBP,0.81
25-Mar-20,GBP,0.81
26-Mar-20,GBP,0.81
27-Mar-20,GBP,0.81
28-Mar-20,GBP,0.81
29-Mar-20,GBP,0.81
30-Mar-20,GBP,0.81
31-Mar-20,GBP,0.81
01-Jul-20,RND,17.07
02-Jul-20,RND,17.07
03-Jul-20,RND,17.07
04-Jul-20,RND,17.07
05-Jul-20,RND,17.07
06-Jul-20,RND,17.07
07-Jul-20,RND,17.07
08-Jul-20,RND,17.07
09-Jul-20,RND,17.07
10-Jul-20,RND,17.07
11-Jul-20,RND,17.07
12-Jul-20,RND,17.07
13-Jul-20,RND,17.07
14-Jul-20,RND,17.07
15-Jul-20,RND,17.07
16-Jul-20,RND,17.07
17-Jul-20,RND,17.07
18-Jul-20,RND,17.07
19-Jul-20,RND,17.07
20-Jul-20,RND,17.07
21-Jul-20,RND,17.07
22-Jul-20,RND,17.07
23-Jul-20,RND,17.07
24-Jul-20,RND,17.07
25-Jul-20,RND,17.07
26-Jul-20,RND,17.07
27-Jul-20,RND,17.07
28-Jul-20,RND,17.07
29-Jul-20,RND,17.07
30-Jul-20,RND,17.07
31-Jul-20,RND,17.07
01-May-20,RND,18.09
02-May-20,RND,18.09
03-May-20,RND,18.09
04-May-20,RND,18.09
05-May-20,RND,18.09
06-May-20,RND,18.09
07-May-20,RND,18.09
08-May-20,RND,18.09
09-May-20,RND,18.09
10-May-20,RND,18.09
11-May-20,RND,18.09
12-May-20,RND,18.09
13-May-20,RND,18.09
14-May-20,RND,18.09
15-May-20,RND,18.09
16-May-20,RND,18.09
17-May-20,RND,18.09
18-May-20,RND,18.09
19-May-20,RND,18.09
20-May-20,RND,18.09
21-May-20,RND,18.09
22-May-20,RND,18.09
23-May-20,RND,18.09
24-May-20,RND,18.09
25-May-20,RND,18.09
26-May-20,RND,18.09
27-May-20,RND,18.09
28-May-20,RND,18.09
29-May-20,RND,18.09
30-May-20,RND,18.09
31-May-20,RND,18.09
01-Apr-20,RND,18.57
02-Apr-20,RND,18.57
03-Apr-20,RND,18.57
04-Apr-20,RND,18.57
05-Apr-20,RND,18.57
06-Apr-20,RND,18.57
07-Apr-20,RND,18.57
08-Apr-20,RND,18.57
09-Apr-20,RND,18.57
10-Apr-20,RND,18.57
11-Apr-20,RND,18.57
12-Apr-20,RND,18.57
13-Apr-20,RND,18.57
14-Apr-20,RND,18.57
15-Apr-20,RND,18.57
16-Apr-20,RND,18.57
17-Apr-20,RND,18.57
18-Apr-20,RND,18.57
19-Apr-20,RND,18.57
20-Apr-20,RND,18.57
21-Apr-20,RND,18.57
22-Apr-20,RND,18.57
23-Apr-20,RND,18.57
24-Apr-20,RND,18.57
25-Apr-20,RND,18.57
26-Apr-20,RND,18.57
27-Apr-20,RND,18.57
28-Apr-20,RND,18.57
29-Apr-20,RND,18.57
